hit	similarity
oxyphenbutazone	0.3836778402328491
brexpiprazole	0.3836597204208374
pimavanserin tartrate	0.3836386799812317
potassium chloride 15meq in dextrose 5% and lactated ringer's in plastic container	0.3836361765861511
azmacort	0.38358378410339355
dexmedetomidine hydrochloride	0.38356274366378784
benadryl preservative free	0.383343905210495
tinzaparin sodium	0.38331782817840576
osmitrol 10% in water	0.38331490755081177
osmitrol 15% in water	0.38331490755081177
osmitrol 20% in water	0.38331490755081177
osmitrol 5% in water	0.38331490755081177
amlodipine besylate and benazepril hydrochloride	0.3833003640174866
ventolin rotacaps	0.38322481513023376
stalevo 50	0.38320663571357727
estazolam	0.38308101892471313
aprotinin	0.3830491304397583
sodium polystyrene sulfonate	0.38294023275375366
propoxycaine hydrochloride	0.38290417194366455
rescriptor	0.38286495208740234
vortioxetine	0.38286092877388
mucomyst w/ isoproterenol	0.3828332722187042
capecitabine	0.38273537158966064
rizatriptan benzoate	0.38270312547683716
fansidar	0.38267844915390015
pentoxifylline	0.3826514184474945
pseudoephedrine hcl	0.38255590200424194
clobex	0.3825349509716034
deferoxamine mesylate	0.38252201676368713
ado-trastuzumab emtansine	0.3825082778930664
milrinone lactate in dextrose 5%	0.3824823796749115
secretin synthetic human	0.3824750483036041
antazoline phosphate	0.3824177086353302
trovan	0.38236528635025024
razadyne er	0.38235971331596375
codeine	0.3823208808898926
codeine polistirex	0.3823208808898926
phenaphen-650 w/ codeine	0.3823208808898926
pherazine w/ codeine	0.3823208808898926
didronel	0.38227787613868713
chloroprocaine hydrochloride	0.38224470615386963
rabeprazole sodium	0.3821781277656555
trichlormethiazide w/ reserpine	0.38216233253479004
quinapril hydrochloride	0.38211342692375183
mephentermine sulfate	0.38207560777664185
aridol kit	0.3820672333240509
dianeal pd-1 w/ dextrose 1.5% in plastic container	0.38199156522750854
dianeal pd-1 w/ dextrose 2.5% in plastic container	0.38199156522750854
dianeal pd-1 w/ dextrose 3.5% in plastic container	0.38199156522750854
dianeal pd-1 w/ dextrose 4.25% in plastic container	0.38199156522750854
morphine sulfate	0.3819848895072937
phenazopyridine hydrochloride	0.38192087411880493
vancomycin hcl	0.38191840052604675
reyataz	0.38187527656555176
suvorexant	0.3818384110927582
foscarnet sodium	0.3818369209766388
cleocin phosphate in dextrose 5% in plastic container	0.38171058893203735
fludarabine phosphate	0.3816142678260803
penicillin v potassium	0.3815402388572693
menadiol sodium diphosphate	0.38152241706848145
omeprazole	0.381446897983551
cefonicid sodium	0.38141024112701416
miconazole nitrate	0.3813828229904175
levoleucovorin	0.3813652992248535
clozapine	0.3813471794128418
phenylpropanolamine hydrochloride	0.3813406825065613
cefoperazone sodium	0.38130518794059753
edaravone	0.38128799200057983
isolyte h in dextrose 5% in plastic container	0.38117116689682007
dextrose 10% and sodium chloride 0.11% in plastic container	0.3810933530330658
dextrose 10% and sodium chloride 0.2% in plastic container	0.3810933530330658
dextrose 10% and sodium chloride 0.33% in plastic container	0.3810933530330658
dextrose 10% and sodium chloride 0.45% in plastic container	0.3810933530330658
dextrose 10% and sodium chloride 0.9% in plastic container	0.3810933530330658
dextrose 2.5% and sodium chloride 0.11% in plastic container	0.3810933530330658
dextrose 2.5% and sodium chloride 0.2% in plastic container	0.3810933530330658
dextrose 2.5% and sodium chloride 0.33% in plastic container	0.3810933530330658
dextrose 2.5% and sodium chloride 0.45% in plastic container	0.3810933530330658
dextrose 2.5% and sodium chloride 0.9% in plastic container	0.3810933530330658
dextrose 3.3% and sodium chloride 0.3% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.11% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.2% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.225% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.3% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.33% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.45% in plastic container	0.3810933530330658
dextrose 5% and sodium chloride 0.9% in plastic container	0.3810933530330658
zosyn in plastic container	0.3810673952102661
dextroamphetamine adipate	0.38104623556137085
edrophonium chloride	0.3810083270072937
hydrocortisone butyrate	0.38099703192710876
fospropofol disodium	0.3809877634048462
erythromycin estolate	0.3809775412082672
motrin ib	0.38095802068710327
protonix iv	0.3809524476528168
fenoldopam mesylate	0.38092300295829773
uridine triacetate	0.380890429019928
sodium chloride 0.45% in plastic container	0.3808574676513672
sodium chloride 0.9% in plastic container	0.3808574676513672
sodium chloride 23.4% in plastic container	0.3808574676513672
sodium chloride 3% in plastic container	0.3808574676513672
sodium chloride 5% in plastic container	0.3808574676513672
sodium chloride in plastic container	0.3808574676513672
kaletra	0.38081592321395874
tylenol w/ codeine	0.3807811141014099
dibucaine hydrochloride	0.3807108402252197
testolactone	0.3806968033313751
nalidixic acid	0.38067537546157837
amrinone lactate	0.38065704703330994
sparine	0.3806484639644623
potassium chloride 5meq in dextrose 5% and sodium chloride 0.225% in plastic container	0.38061264157295227
potassium chloride 5meq in dextrose 5% and sodium chloride 0.3% in plastic container	0.38061264157295227
potassium chloride 5meq in dextrose 5% and sodium chloride 0.45% in plastic container	0.38061264157295227
potassium chloride 5meq in dextrose 5% and sodium chloride 0.9% in plastic container	0.38061264157295227
tafamidis meglumine	0.3805384039878845
mezlocillin sodium monohydrate	0.38050577044487
adcetris	0.3805052638053894
sufentanil citrate	0.3804856538772583
tolvaptan	0.3804817199707031
ombitasvir	0.3804546594619751
disopyramide phosphate	0.38042521476745605
protamine sulfate	0.38038909435272217
undecoylium chloride iodine complex	0.3803618550300598
tyrosine	0.3803166151046753
sodium rose bengal i 131	0.380207359790802
prolixin decanoate	0.3801981806755066
quinidine gluconate	0.38019004464149475
levorphanol tartrate	0.380134642124176
daklinza	0.380080908536911
aminosyn ii 3.5% w/ electrolytes in dextrose 25% w/ calcium in plastic container	0.380062460899353
aminosyn ii 4.25% w/ electrolytes in dextrose 20% w/ calcium in plastic container	0.380062460899353
aminosyn ii 4.25% w/ electrolytes in dextrose 25% w/ calcium in plastic container	0.380062460899353
aminosyn ii 5% w/ electrolytes in dextrose 25% w/ calcium in plastic container	0.380062460899353
xeljanz	0.38005730509757996
apomorphine hydrochloride	0.38003769516944885
cefmetazole sodium	0.38002729415893555
methylphenidate hydrochloride	0.3800017535686493
lupron	0.37991786003112793
lupron depot-ped	0.37991786003112793
escitalopram oxalate	0.37977302074432373
acetazolamide sodium	0.379730761051178
adefovir dipivoxil	0.37972986698150635
ezogabine	0.3796997368335724
bridion	0.37969717383384705
fluconazole	0.37959957122802734
trimeprazine tartrate	0.37953877449035645
iodohippurate sodium i 131	0.3794570565223694
iopanoic acid	0.3794349133968353
temozolomide	0.3794335126876831
iodipamide meglumine	0.3793686628341675
paxil cr	0.3793540894985199
emicizumab	0.3793160915374756
ritodrine hcl	0.3792858421802521
lupron depot	0.3792777955532074
triphasil-28	0.3792666792869568
clotrimazole	0.3792015612125397
heparin sodium	0.37917858362197876
sodium heparin	0.37917858362197876
methyldopa and hydrochlorothiazide	0.37916335463523865
nystatin and triamcinolone acetonide	0.3791366219520569
potassium chloride 5meq in dextrose 5% and lactated ringer's in plastic container	0.3791015148162842
trizivir	0.3790893256664276
stavudine	0.37906530499458313
insulin zinc susp extended purified beef	0.37901806831359863
minizide	0.37892860174179077
clindamycin phosphate in 5% dextrose in plastic container	0.3789176046848297
clindamycin phosphate in dextrose 5% in plastic container	0.3789176046848297
zoledronic acid	0.37887534499168396
procaine hydrochloride w/ epinephrine	0.3788546025753021
ceftazidime sodium	0.3788430094718933
tocopherol hydrochloride	0.378831684589386
mersalyl sodium	0.3788313567638397
erythromycin stearate	0.3787761330604553
metipranolol hydrochloride	0.3787637948989868
pyrithione zinc	0.37876319885253906
magnesium sulfate in plastic container	0.3786681294441223
amdinocillin	0.3785768747329712
sodium sulfacetamide	0.37855660915374756
sulfacetamide sodium	0.37855660915374756
polatuzumab vedotin-piiq	0.37843766808509827
aramine	0.37842515110969543
cyclosporine	0.37839239835739136
mesalamine	0.37838369607925415
dextrose 5% in sodium chloride 0.2% in plastic container	0.37828031182289124
dextrose 5% in sodium chloride 0.33% in plastic container	0.37828031182289124
dextrose 5% in sodium chloride 0.45% in plastic container	0.37828031182289124
dextrose 5% in sodium chloride 0.9% in plastic container	0.37828031182289124
vitamin a palmitate	0.3782782554626465
inh	0.3782338500022888
risperidone	0.3782123327255249
mycobutin	0.3781907558441162
enfortumab vedotin-ejfv	0.3781220316886902
potassium chloride 10meq in dextrose 5% and sodium chloride 0.225% in plastic container	0.3780812919139862
potassium chloride 10meq in dextrose 5% and sodium chloride 0.3% in plastic container	0.3780812919139862
potassium chloride 10meq in dextrose 5% and sodium chloride 0.45% in plastic container	0.3780812919139862
potassium chloride 10meq in dextrose 5% and sodium chloride 0.9% in plastic container	0.3780812919139862
idoxuridine	0.37807512283325195
iclusig	0.3780645728111267
actoplus met xr	0.37804755568504333
aricept odt	0.3780254125595093
antivert	0.3779923915863037
ampicillin trihydrate	0.37799087166786194
daptomycin	0.377957284450531
droperidol	0.37795355916023254
plasma-lyte m and dextrose 5% in plastic container	0.37791377305984497
aromasin	0.3778870105743408
aminoacetic acid 1.5% in plastic container	0.37788209319114685
tesamorelin acetate	0.37785038352012634
dapiprazole hydrochloride	0.3778437376022339
qvar 40	0.37782976031303406
mafenide acetate	0.3778134286403656
potassium chloride 20meq in dextrose 5% and sodium chloride 0.225% in plastic container	0.377786785364151
potassium chloride 20meq in dextrose 5% and sodium chloride 0.3% in plastic container	0.377786785364151
potassium chloride 20meq in dextrose 5% and sodium chloride 0.45% in plastic container	0.377786785364151
potassium chloride 20meq in dextrose 5% and sodium chloride 0.9% in plastic container	0.377786785364151
amlodipine besylate and atorvastatin calcium	0.37776386737823486
ramelteon	0.37770339846611023
iopamidol-300 in plastic container	0.3776918947696686
mitotane	0.3776664137840271
fenofibrate	0.37766557931900024
dexamethasone acetate	0.3776420056819916
cevimeline hydrochloride	0.37763503193855286
lusedra	0.37755468487739563
genotropin preservative free	0.37750309705734253
alendronate sodium	0.377471387386322
secretin synthetic porcine	0.3774207830429077
clinisol 15% sulfite free in plastic container	0.37741655111312866
novamine 15% sulfite free in plastic container	0.37741655111312866
danaparoid sodium	0.3774145543575287
sodium phosphates in plastic container	0.3773711919784546
glycine 1.5% in plastic container	0.377323716878891
atezolizumab	0.377220094203949
aminosyn ii 4.25% w/ elect and adjusted phosphate in dextrose 10% in plastic container	0.37721970677375793
cromolyn sodium	0.3771475553512573
tiludronate disodium	0.37711232900619507
ortho tri-cyclen 28	0.3770982027053833
dextrose 5%, sodium chloride 0.2% and potassium chloride 0.15% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.2% and potassium chloride 0.224% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.2% and potassium chloride 0.3% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.33% and potassium chloride 0.075% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.33% and potassium chloride 0.15% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.33% and potassium chloride 0.22% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.33% and potassium chloride 0.30% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.45% and potassium chloride 0.15% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.45% and potassium chloride 0.22% in plastic container	0.3770833909511566
dextrose 5%, sodium chloride 0.45% and potassium chloride 0.3% in plastic container	0.3770833909511566
ethosuximide	0.37704044580459595
clinimix 2.75/10 sulfite free in dextrose 10% in plastic container	0.37702274322509766
clinimix 2.75/25 sulfite free in dextrose 25% in plastic container	0.37702274322509766
clinimix 2.75/5 sulfite free in dextrose 5% in plastic container	0.37702274322509766
clinimix 4.25/10 sulfite free in dextrose 10% in plastic container	0.37702274322509766
clinimix 4.25/20 sulfite free in dextrose 20% in plastic container	0.37702274322509766
clinimix 4.25/25 sulfite free in dextrose 25% in plastic container	0.37702274322509766
clinimix 4.25/5 sulfite free in dextrose 5% in plastic container	0.37702274322509766
clinimix 5/10 sulfite free in dextrose 10% in plastic container	0.37702274322509766
clinimix 5/15 sulfite free in dextrose 15% in plastic container	0.37702274322509766
clinimix 5/20 sulfite free in dextrose 20% in plastic container	0.37702274322509766
clinimix 5/25 sulfite free in dextrose 25% in plastic container	0.37702274322509766
clinimix 5/35 sulfite free in dextrose 35% in plastic container	0.37702274322509766
penicillin	0.3769993484020233
medrol acetate	0.37694108486175537
clarinex d 24 hour	0.3769146502017975
metrizoic acid	0.37691107392311096
cyramza	0.37690892815589905
lincomycin hcl	0.3769029378890991
ertapenem sodium	0.3768596053123474
pyrazinamide	0.37670862674713135
tofacitinib	0.37668514251708984
potassium chloride 10meq in dextrose 5% and lactated ringer's in plastic container	0.37665849924087524
azathioprine sodium	0.37662026286125183
calcitonin salmon recombinant	0.3765994608402252
elosulfase alfa	0.37659895420074463
vitravene preservative free	0.3765099048614502
ticarcillin disodium	0.37650617957115173
